Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Tim Quarterman,POR,22,G,12,8,50.0,0.2,1.1,15.4,35.6,-20.2,5.0,0.1,0.1,0.06
Jakob Poeltl,TOR,21,C,48,29,21.9,0.4,1.1,37.3,36.2,1.1,11.6,0.3,0.1,0.02
AJ Hammons,DAL,24,C,17,11,28.6,0.4,1.1,38.9,36.4,2.5,7.4,0.0,0.0,0
Nick Collison,OKC,36,F,19,14,38.5,0.4,1.1,40.0,36.9,3.1,6.4,0.1,0.0,0.1
RJ Hunter,CHI,23,G,2,2,100,0.5,1.0,50.0,35.8,14.3,3.0,0,0,0
Joel Bolomboy,UTA,23,F,7,6,33.3,0.6,1.0,57.1,38.0,19.2,4.4,0.1,0.0,0
Larry Sanders,CLE,28,F-C,5,4,55.6,0.4,1.0,40.0,33.6,6.4,2.6,0.2,0.0,0
Edy Tavares,CLE,25,C,2,2,10.5,0.0,1.0,0.0,33.9,-33.9,14.0,0,1.5,0
Johnny O'Bryant III,CHA,24,F-C,8,3,32.0,0.8,1.0,75.0,34.2,40.9,7.4,0,0.0,0
Mike Tobey,CHA,22,C,2,1,22.2,0.5,1.0,50.0,37.8,12.3,12.5,0,0,0
Kyle Wiltjer,HOU,24,F,11,8,55.0,0.6,1.0,63.6,36.4,27.2,3.1,0.2,0.1,0
C.J. Wilcox,ORL,26,G,19,12,45.0,0.3,0.9,33.3,36.3,-2.9,NaN,NaN,NaN,NaN
Damian Jones,GSW,22,C,9,6,22.2,0.3,0.9,37.5,35.3,2.2,8.5,0.1,0.3,0
Stephen Zimmerman,ORL,20,C,17,9,24.6,0.2,0.8,21.4,32.9,-11.5,5.7,0.1,0.0,0
Demetrius Jackson,BOS,22,G,3,2,40.0,0.7,0.7,100,39.6,60.5,3.4,0,0,0
Brice Johnson,LAC,23,F,3,2,25.0,0.3,0.7,50.0,34.8,15.2,3.0,0.7,0.0,0
Udonis Haslem,MIA,37,F,14,5,18.2,0.2,0.6,37.5,33.4,4.1,8.1,0.4,0.0,0.06
Ben Bentil,DAL,22,F,2,1,25.0,0.5,0.5,100,35.0,65.0,3.3,0,0,0
Steve Novak,MIL,34,F,4,2,50.0,0.0,0.5,0.0,42.3,-42.3,2.8,0,0,0
Jarnell Stokes,DEN,23,F-C,2,1,25.0,0.5,0.5,100,32.2,67.8,3.5,0.5,0,0
Gary Neal,ATL,32,G,2,1,33.3,0.0,0.5,0.0,31.8,-31.8,9.0,0,0,0
Manny Harris,DAL,27,G,3,1,20.0,0.3,0.3,100,35.7,64.3,6.2,0,0,0
John Jenkins,PHX,26,G,3,1,25.0,0.3,0.3,100,37.9,62.1,3.2,0,0,0
Arinze Onuaku,ORL,29,F-C,4,1,12.5,0.0,0.3,0.0,30.2,-30.2,3.5,0,0.0,0
