Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Abdel Nader,PHX,28,F,14,13,45.6,0.9,2.2,38.7,34.8,3.9,10.4,0.6,0.1,0
Willie Cauley-Stein,PHI,28,C,19,16,38.2,0.7,2.2,31.0,34.4,-3.5,9.2,0.3,0.1,0
JT Thor,CHA,19,F,29,24,46.7,0.6,2.2,26.6,34.5,-7.9,7.9,0.2,0.2,0
Gorgui Dieng,ATL,32,C,41,35,44.3,0.9,2.2,42.2,34.6,7.6,8.4,0.2,0.1,0.05
Nik Stauskas,BOS,28,G,5,4,64.7,0.2,2.2,9.1,33.5,-24.4,NaN,NaN,NaN,NaN
Charlie Brown Jr.,PHI,25,G,10,9,37.3,0.7,2.2,31.8,36.4,-4.6,8.1,0.5,0.2,0
Moses Moody,GSW,20,G,45,39,50.0,0.7,2.2,31.3,36.0,-4.7,11.7,0.1,0.1,0.08
Bol Bol,ORL,22,C-F,11,9,64.9,0.9,2.2,41.7,34.5,7.2,NaN,NaN,NaN,NaN
Sandro Mamukelashvili,MIL,23,F-C,34,24,36.6,0.8,2.2,39.2,35.8,3.4,9.9,0.2,0.1,0
Thanasis Antetokounmpo,MIL,29,F,39,30,40.7,0.8,2.2,36.5,34.8,1.6,9.9,0.3,0.1,0.02
Rodney McGruder,DET,30,G,48,44,40.8,0.6,2.2,26.9,36.0,-9.1,14.8,0.4,0.0,0
Solomon Hill,ATL,31,F,12,11,38.2,0.8,2.2,34.6,36.0,-1.4,10.7,0.3,0.1,0
Gabriel Deck,OKC,27,F,7,6,57.7,0.7,2.1,33.3,32.7,0.7,NaN,NaN,NaN,NaN
Romeo Langford,SAS,22,G-F,46,40,42.2,0.7,2.1,33.7,36.6,-2.9,16.1,0.5,0.1,0.08
Kira Lewis Jr.,NOP,21,G,24,20,44.7,1.0,2.1,45.1,35.4,9.7,14.2,0.5,0.0,0.04
Tacko Fall,CLE,26,C,8,7,56.7,0.9,2.1,41.2,35.2,6.0,NaN,NaN,NaN,NaN
James Bouknight,CHA,21,G,25,21,47.3,1.0,2.1,47.2,36.5,10.6,9.8,0.2,0.0,0
Tim Frazier,CLE,31,G,11,9,38.3,0.8,2.1,39.1,36.4,2.7,17.3,0.2,0.1,0.08
Marquese Chriss,DAL,24,F,32,26,38.3,0.6,2.1,29.9,35.7,-5.9,10.2,0.4,0.2,0
Jordan McLaughlin,MIN,26,G,60,48,38.8,0.8,2.1,40.0,36.1,3.9,14.5,0.9,0.1,0.03
Dalano Banton,TOR,22,F,62,52,50.6,0.8,2.1,38.0,35.4,2.6,10.9,0.4,0.1,0
Theo Pinson,DAL,26,G-F,14,12,46.8,0.5,2.1,24.1,35.1,-11.0,7.8,0.3,0.0,0
Frank Ntilikina,DAL,23,G,51,40,42.2,0.6,2.1,27.6,36.9,-9.3,11.8,0.5,0.1,0.05
Trey Burke,DAL,29,G,33,29,50.4,0.8,2.1,41.2,35.0,6.2,10.5,0.3,0,0.05
Dylan Windler,CLE,25,G-F,36,30,44.6,0.7,2.1,35.1,36.9,-1.7,9.2,0.3,0.0,0.02
Malachi Flynn,TOR,24,G,38,32,44.1,0.7,2.0,33.3,36.2,-2.9,12.2,0.5,0.0,0
Cody Zeller,POR,29,F-C,27,22,30.9,0.8,2.0,41.8,36.1,5.7,13.1,0.3,0.1,0.04
D.J. Augustin,LAL,34,G,54,45,40.3,0.7,2.0,33.6,35.6,-1.9,16.1,0.3,0.0,0.02
Admiral Schofield,ORL,25,F,35,32,42.8,0.7,2.0,35.2,35.0,0.2,12.3,0.1,0.0,0.05
Rodney Hood,LAC,29,G-F,50,40,42.4,0.8,2.0,40.6,35.3,5.3,13.6,0.3,0.1,0.04
Payton Pritchard,BOS,24,G,66,54,41.3,0.6,2.0,30.1,36.5,-6.5,14.1,0.4,0.1,0.01
Shaq Buchanan,MEM,25,G,1,1,100,0.0,2.0,0.0,40.0,-40.0,NaN,NaN,NaN,NaN
Paul Reed,PHI,23,F,33,28,44.9,0.7,2.0,36.4,34.5,1.8,7.9,0.9,0.3,0
Zylan Cheatham,UTA,26,F,1,1,100,0.0,2.0,0.0,35.1,-35.1,NaN,NaN,NaN,NaN
Luke Kornet,BOS,26,C-F,12,11,35.8,0.9,2.0,45.8,34.9,10.9,6.9,0.2,0.1,0
Jemerrio Jones,LAL,27,F,1,1,50.0,1.0,2.0,50.0,33.5,16.5,NaN,NaN,NaN,NaN
Neemias Queta,SAC,22,C,12,10,40.7,1.1,2.0,54.2,37.1,17.1,8.6,0.1,0.3,0
Matt Thomas,CHI,27,G,33,26,40.0,0.6,2.0,28.8,35.6,-6.8,11.5,0.2,0.1,0
Juancho Hernangomez,UTA,26,F,35,29,41.9,0.6,2.0,31.4,33.9,-2.5,11.1,0.3,0.1,0
Ryan Arcidiacono,NYK,28,G,8,6,51.6,0.5,2.0,25.0,33.2,-8.2,NaN,NaN,NaN,NaN
Gabe York,IND,28,G,1,1,33.3,0.0,2.0,0.0,37.0,-37.0,NaN,NaN,NaN,NaN
Mac McClung,LAL,23,G,1,1,20.0,1.0,2.0,50.0,40.2,9.8,NaN,NaN,NaN,NaN
Jay Scrubb,LAC,21,G,11,9,44.0,0.6,2.0,31.8,34.0,-2.1,6.7,0.2,0.0,0.06
Trayvon Palmer,DET,27,G,1,1,40.0,1.0,2.0,50.0,36.8,13.3,NaN,NaN,NaN,NaN
Emmanuel Mudiay,SAC,26,G,1,1,50.0,1.0,2.0,50.0,31.9,18.2,NaN,NaN,NaN,NaN
Aaron Nesmith,BOS,22,G-F,51,41,46.1,0.8,2.0,43.0,35.4,7.6,11.0,0.4,0.1,0.08
Ed Davis,CLE,33,C-F,24,17,44.8,0.7,2.0,34.0,36.6,-2.6,6.5,0.1,0.1,0
Kevin Knox II,ATL,22,F,20,17,56.5,0.8,1.9,38.5,35.6,2.9,7.4,0.1,0.0,0
Lindell Wigginton,MIL,24,G,16,13,47.0,0.9,1.9,48.4,36.2,12.2,10.5,0.3,0.1,0.05
Haywood Highsmith,MIA,25,F,14,10,50.0,0.6,1.9,33.3,34.9,-1.5,8.6,0.1,0.1,0
Moses Brown,CLE,22,C,38,25,33.3,0.8,1.9,42.5,35.4,7.0,8.6,0.2,0.1,0
Alfonzo McKinnie,CHI,29,F,13,11,41.0,0.9,1.9,48.0,38.3,9.7,12.1,0.1,0.1,0
Marcus Garrett,MIA,23,G,9,7,51.5,0.6,1.9,29.4,33.6,-4.2,10.7,0.4,0.2,0.08
Markus Howard,DEN,23,G,17,16,69.6,0.5,1.9,25.0,35.5,-10.5,5.7,0.3,0,0.1
Davis Bertans,DAL,29,F,56,45,36.6,0.7,1.9,38.1,35.7,2.4,14.4,0.3,0.1,0.02
Gary Clark,NOP,27,F,31,28,47.9,0.9,1.9,48.3,36.7,11.5,9.9,0.3,0.1,0.03
Boban Marjanovic,DAL,33,C,20,17,43.5,0.9,1.9,48.6,34.6,14.1,5.8,0,0.0,0
Keljin Blevins,POR,26,G,30,24,47.4,0.6,1.8,30.9,36.0,-5.1,11.3,0.4,0.0,0
Denzel Valentine,UTA,28,G,18,14,42.9,0.7,1.8,39.4,35.3,4.1,9.2,0.3,0,0
Nick Richards,CHA,24,C,45,36,42.9,0.8,1.8,45.1,35.0,10.1,7.3,0.2,0.1,0.02
Jarrett Culver,MEM,23,G-F,33,26,42.0,0.5,1.8,28.3,36.8,-8.5,9.1,0.5,0.1,0
Udonis Haslem,MIA,42,F,11,10,55.6,0.6,1.8,30.0,33.7,-3.7,6.4,0.1,0.0,0.08
Tyler Cook,CHI,24,F,20,15,37.6,0.5,1.8,28.6,35.3,-6.7,10.0,0.2,0.1,0.05
Marko Simonovic,CHI,22,C,8,6,53.8,0.4,1.8,21.4,28.3,-6.9,NaN,NaN,NaN,NaN
Mason Jones,LAL,23,G,4,4,70.0,0.3,1.8,14.3,38.1,-23.8,NaN,NaN,NaN,NaN
Jared Butler,UTA,21,G,35,29,44.1,0.5,1.7,28.3,34.7,-6.4,8.6,0.4,0.1,0
Alize Johnson,NOP,26,F,21,16,45.0,0.6,1.7,36.1,35.3,0.8,7.3,0.2,0,0
Ish Wainright,PHX,27,F,35,28,53.2,0.6,1.7,35.6,34.8,0.8,8.0,0.4,0.1,0.04
RJ Nembhard Jr.,CLE,23,G,6,5,66.7,0.5,1.7,30.0,29.5,0.5,NaN,NaN,NaN,NaN
Wayne Selden,NYK,27,G,3,1,62.5,0.7,1.7,40.0,36.9,3.1,NaN,NaN,NaN,NaN
Gabriel Lundberg,PHX,27,G,3,3,35.7,0.3,1.7,20.0,35.4,-15.4,NaN,NaN,NaN,NaN
Jaylen Morris,SAS,26,G,3,3,83.3,0.3,1.7,20.0,31.1,-11.1,NaN,NaN,NaN,NaN
Justin Champagnie,TOR,21,G-F,30,24,46.2,0.4,1.6,26.5,35.2,-8.7,7.8,0.2,0.1,0
Bruno Fernando,HOU,23,F-C,27,19,40.7,0.6,1.6,36.4,34.0,2.4,5.1,0.0,0.2,0
Jake Layman,MIN,28,F,28,23,52.3,0.6,1.6,37.8,33.8,4.0,6.8,0.2,0.0,0
Tyrone Wallace,NOP,28,G,5,3,30.8,1.2,1.6,75.0,34.1,40.9,NaN,NaN,NaN,NaN
James Ennis III,DEN,31,F,7,6,52.4,0.7,1.6,45.5,34.5,10.9,NaN,NaN,NaN,NaN
Leandro Bolmaro,MIN,21,F,23,17,44.4,0.7,1.6,41.7,36.7,5.0,6.9,0.2,0,0
Jahmi'us Ramsey,SAC,21,G,16,12,50.0,0.8,1.6,48.0,34.8,13.2,7.1,0.1,0.1,0
Charles Bassey,PHI,21,C-F,20,12,40.3,0.6,1.6,38.7,36.7,2.0,7.3,0.2,0.4,0
Sam Merrill,MEM,26,G,6,5,40.9,0.5,1.5,33.3,34.2,-0.9,NaN,NaN,NaN,NaN
Eugene Omoruyi,DAL,25,F,2,2,60.0,0.5,1.5,33.3,35.8,-2.4,NaN,NaN,NaN,NaN
Devontae Cacok,SAS,25,F,12,10,38.3,0.8,1.5,50.0,32.1,17.9,8.1,0.5,0.3,0
Kevin Pangos,CLE,29,G,17,11,44.6,0.6,1.5,40.0,34.8,5.2,6.9,0.1,0,0.04
Malik Fitts,BOS,24,F,11,7,66.7,0.7,1.4,50.0,33.2,16.8,NaN,NaN,NaN,NaN
Joe Wieskamp,SAS,22,G-F,19,15,45.6,0.7,1.4,50.0,35.3,14.7,7.1,0.1,0.1,0
Daishen Nix,HOU,20,G,22,13,38.7,0.6,1.3,44.8,35.5,9.4,10.9,0.6,0,0
Sam Hauser,BOS,24,F,16,12,46.5,0.3,1.3,25.0,34.9,-9.9,6.1,0.0,0.1,0
Devon Dotson,CHI,22,G,8,6,43.5,0.5,1.3,40.0,36.3,3.7,7.7,0.1,0,0
Trevelin Queen,HOU,25,G,9,7,45.8,0.6,1.2,45.5,37.3,8.2,NaN,NaN,NaN,NaN
Yves Pons,MEM,23,F,9,5,45.8,0.2,1.2,18.2,33.0,-14.8,NaN,NaN,NaN,NaN
Jalen Johnson,ATL,20,F,15,7,43.9,0.7,1.2,55.6,35.1,20.4,5.5,0.1,0.1,0
Isaac Bonga,TOR,22,G,11,5,32.5,0.2,1.2,15.4,33.4,-18.0,NaN,NaN,NaN,NaN
Robert Woodard II,SAS,22,F,6,4,38.9,0.7,1.2,57.1,33.2,23.9,NaN,NaN,NaN,NaN
Kai Jones,CHA,21,C-F,12,10,58.3,0.5,1.2,42.9,34.2,8.6,NaN,NaN,NaN,NaN
Quinndary Weatherspoon,GSW,25,G,8,4,37.5,0.5,1.1,44.4,37.0,7.4,NaN,NaN,NaN,NaN
Sharife Cooper,ATL,21,G,9,7,55.6,0.4,1.1,40.0,32.5,7.5,NaN,NaN,NaN,NaN
Javin DeLaurier,MIL,24,C,1,1,50.0,0.0,1.0,0.0,30.6,-30.6,NaN,NaN,NaN,NaN
Feron Hunt,NYK,22,F,1,1,100,0.0,1.0,0.0,30.1,-30.1,NaN,NaN,NaN,NaN
Dakota Mathias,MEM,26,G,3,2,50.0,0.0,1.0,0.0,32.2,-32.2,NaN,NaN,NaN,NaN
Rob Edwards,OKC,25,G,2,1,40.0,0.5,1.0,50.0,36.9,13.1,NaN,NaN,NaN,NaN
Isaiah Todd,WAS,20,F,8,5,33.3,0.4,1.0,37.5,33.8,3.8,NaN,NaN,NaN,NaN
Joe Johnson,BOS,41,G-F,1,1,100,1.0,1.0,100,30.4,69.6,NaN,NaN,NaN,NaN
CJ Miles,BOS,35,G,1,1,100,1.0,1.0,100,25.0,75.0,NaN,NaN,NaN,NaN
Jay Huff,LAL,24,F,4,3,36.4,0.3,1.0,25.0,33.7,-8.7,NaN,NaN,NaN,NaN
Moses Wright,DAL,23,F,3,2,50.0,0.3,1.0,33.3,38.3,-5.0,NaN,NaN,NaN,NaN
Carlik Jones,DEN,24,G,5,4,55.6,0.6,1.0,60.0,30.6,29.4,NaN,NaN,NaN,NaN
Emanuel Terry,PHX,25,F,2,1,25.0,0.0,1.0,0.0,37.8,-37.8,NaN,NaN,NaN,NaN
Miye Oni,UTA,24,G-F,7,5,50.0,0.3,1.0,28.6,31.0,-2.5,NaN,NaN,NaN,NaN
Shaquille Harrison,BKN,28,G,2,2,28.6,0.0,1.0,0.0,31.7,-31.7,NaN,NaN,NaN,NaN
Malik Newman,CLE,25,G,1,1,100,0.0,1.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN
Damyean Dotson,NYK,28,G,1,1,50.0,0.0,1.0,0.0,34.6,-34.6,NaN,NaN,NaN,NaN
Jaysean Paige,DET,27,G,1,1,100,0.0,1.0,0.0,25.4,-25.4,NaN,NaN,NaN,NaN
David Johnson,TOR,21,G,1,1,100,0.0,1.0,0.0,42.9,-42.9,NaN,NaN,NaN,NaN
Trevon Scott,CLE,25,F,2,2,40.0,0.0,1.0,0.0,30.1,-30.1,NaN,NaN,NaN,NaN
Sam Dekker,TOR,28,F,1,1,50.0,1.0,1.0,100,32.7,67.3,NaN,NaN,NaN,NaN
Chris Silva,MIA,25,F,8,5,20.0,0.5,0.9,57.1,34.7,22.4,9.1,0,0.0,0.2
Myles Powell,PHI,24,G,8,5,35.0,0.3,0.9,28.6,25.7,2.9,NaN,NaN,NaN,NaN
Petr Cornelie,DEN,26,F,10,7,44.4,0.3,0.8,37.5,34.6,2.9,NaN,NaN,NaN,NaN
Justin Jackson,PHX,27,F,4,1,33.3,0.0,0.8,0.0,38.4,-38.4,NaN,NaN,NaN,NaN
Joel Ayayi,WAS,22,G,4,3,75.0,0.0,0.8,0.0,40.0,-40.0,NaN,NaN,NaN,NaN
George King,DAL,28,F-G,4,3,27.3,0.0,0.8,0.0,27.3,-27.3,NaN,NaN,NaN,NaN
Xavier Sneed,UTA,24,F,7,5,50.0,0.1,0.7,20.0,37.9,-17.9,NaN,NaN,NaN,NaN
Brodric Thomas,BOS,25,G,6,4,36.4,0.2,0.7,25.0,36.0,-11.0,NaN,NaN,NaN,NaN
Deividas Sirvydis,DET,22,F-G,3,1,20.0,0.0,0.7,0.0,37.5,-37.5,NaN,NaN,NaN,NaN
McKinley Wright IV,MIN,23,G,3,2,40.0,0.3,0.7,50.0,37.4,12.7,NaN,NaN,NaN,NaN
Aaron Henry,PHI,22,F,5,3,37.5,0.2,0.6,33.3,24.8,8.5,NaN,NaN,NaN,NaN
Cassius Winston,WAS,24,G,7,3,30.8,0.3,0.6,50.0,27.9,22.1,NaN,NaN,NaN,NaN
Cat Barber,ATL,27,G,2,1,33.3,0.5,0.5,100,34.4,65.6,NaN,NaN,NaN,NaN
Chandler Hutchison,PHX,26,F-G,4,2,40.0,0.3,0.5,50.0,31.4,18.6,NaN,NaN,NaN,NaN
DaQuan Jeffries,MEM,24,G-F,2,1,25.0,0.5,0.5,100,28.4,71.6,NaN,NaN,NaN,NaN
Jon Teske,MEM,25,C,2,1,50.0,0.5,0.5,100,28.4,71.6,NaN,NaN,NaN,NaN
