Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Miles Plumlee,CHA,28,45,10.8,2.5,1.0,2.0,47.8,0.0,0.0,0.0,0.6,0.9,64.1,0.8,1.3,2.1,0.5,0.7,0.4,0.3,1.6,-1.5
Mike Scott,ATL,28,18,10.8,2.5,0.9,3.3,28.8,0.2,1.5,14.8,0.4,0.4,87.5,0.6,1.5,2.1,0.9,0.4,0.2,0.2,0.7,-2.3
Raul Neto,UTA,25,40,8.6,2.5,1.0,2.3,45.1,0.3,0.8,32.3,0.2,0.2,88.9,0.1,0.7,0.8,0.9,0.4,0.5,0.1,1.2,2.1
Bobby Brown,HOU,32,25,4.9,2.5,0.9,2.4,38.3,0.6,1.4,40.0,0.1,0.1,100,0.0,0.2,0.2,0.6,0.2,0.0,0.0,0.2,-1.4
DeAndre Liggins,DAL,29,62,12.5,2.5,0.9,2.3,38.7,0.3,0.7,37.0,0.4,0.6,62.5,0.3,1.4,1.7,0.9,0.7,0.8,0.2,1.3,0.9
James Young,BOS,21,29,7.6,2.3,0.9,2.0,43.1,0.4,1.2,34.3,0.2,0.3,66.7,0.2,0.7,0.9,0.1,0.1,0.3,0.1,0.5,-1.3
Chris Andersen,CLE,38,12,9.5,2.3,0.8,1.8,40.9,0.0,0.3,0.0,0.8,1.2,71.4,0.8,1.8,2.6,0.4,0.4,0.4,0.6,1.7,0.7
Greivis Vasquez,BKN,30,3,12.9,2.3,0.7,2.7,25.0,0.3,1.0,33.3,0.7,1.0,66.7,0.0,0.7,0.7,1.7,0.3,0.3,0.3,2.0,-4.3
Metta World Peace,LAL,37,25,6.4,2.3,0.8,2.7,27.9,0.4,1.5,23.7,0.4,0.6,62.5,0.2,0.6,0.8,0.4,0.3,0.4,0.1,0.7,-2.4
Chris McCullough,WAS,22,16,5.0,2.3,1.0,2.0,50.0,0.1,0.4,14.3,0.2,0.3,60.0,0.6,0.6,1.2,0.1,0.2,0.1,0.1,0.4,3.1
Jake Layman,POR,23,35,7.1,2.2,0.7,2.5,29.2,0.4,1.5,25.5,0.4,0.5,76.5,0.2,0.5,0.7,0.3,0.3,0.3,0.1,0.6,0.0
AJ Hammons,DAL,24,22,7.4,2.2,0.8,1.9,40.5,0.2,0.5,50.0,0.4,0.9,45.0,0.4,1.3,1.6,0.2,0.5,0.0,0.6,1.0,-0.2
Treveon Graham,CHA,23,27,7.0,2.1,0.7,1.5,47.5,0.3,0.6,60.0,0.4,0.6,66.7,0.2,0.6,0.8,0.2,0.1,0.2,0.0,0.7,-1.4
Joe Young,IND,25,33,4.1,2.1,0.8,2.2,36.1,0.2,0.7,21.7,0.3,0.5,73.3,0.0,0.5,0.5,0.5,0.2,0.1,0.0,0.2,-1.7
Rakeem Christmas,IND,25,29,7.6,2.0,0.7,1.5,44.2,0.0,0.0,0.0,0.7,1.0,72.4,0.9,1.0,1.9,0.1,0.3,0.1,0.2,1.3,-1.2
Demetrius Jackson,BOS,22,5,3.4,2.0,0.6,0.8,75.0,0.2,0.2,100,0.6,1.2,50.0,0.4,0.4,0.8,0.6,0.0,0.0,0.0,0.0,0.2
Gary Neal,ATL,32,2,9.2,2.0,0.0,3.5,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,-2.5
Manny Harris,DAL,27,4,6.2,2.0,0.8,3.8,20.0,0.0,0.5,0.0,0.5,1.0,50.0,0.8,1.5,2.3,0.5,0.5,0.0,0.0,0.3,-5.3
Tim Quarterman,POR,22,16,5.0,1.9,0.8,1.8,44.8,0.3,0.8,38.5,0.0,0.2,0.0,0.3,0.6,0.9,0.7,0.7,0.1,0.2,0.4,0.1
Udonis Haslem,MIA,37,16,8.1,1.9,0.7,1.4,47.8,0.0,0.2,0.0,0.6,0.9,60.0,0.5,1.8,2.3,0.4,0.5,0.4,0.1,1.4,-4.3
Marshall Plumlee,NYK,24,21,8.1,1.9,0.8,1.4,53.3,0.0,0.0,0.0,0.4,0.9,42.1,1.1,1.3,2.4,0.5,0.6,0.2,0.2,1.1,-0.1
Damian Jones,GSW,22,10,8.5,1.9,0.8,1.6,50.0,0.0,0.0,0.0,0.3,1.0,30.0,0.9,1.4,2.3,0.0,0.6,0.1,0.4,1.5,-2.8
Joel Bolomboy,UTA,23,12,4.4,1.8,0.8,1.3,56.3,0.1,0.3,25.0,0.3,0.5,50.0,0.3,1.1,1.4,0.2,0.2,0.1,0.2,0.1,1.0
Damjan Rudez,ORL,31,45,7.0,1.8,0.7,2.0,35.2,0.4,1.4,31.3,0.0,0.0,0.0,0.1,0.4,0.6,0.4,0.2,0.3,0.0,0.7,-1.7
Lamar Patterson,ATL,25,5,8.1,1.8,0.6,3.0,20.0,0.2,1.2,16.7,0.4,0.6,66.7,0.2,1.2,1.4,1.2,0.8,0.2,0.0,1.2,2.6
John Jenkins,PHX,26,4,3.2,1.8,0.5,1.3,40.0,0.3,0.5,50.0,0.5,0.5,100,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,2.3
Jordan Hill,MIN,29,7,6.7,1.7,0.7,1.9,38.5,0.0,0.0,0.0,0.3,0.3,100,1.1,0.9,2.0,0.0,0.6,0.1,0.0,1.3,1.7
Cole Aldrich,MIN,28,62,8.6,1.7,0.7,1.4,52.3,0.0,0.0,0.0,0.2,0.4,68.2,0.8,1.7,2.5,0.4,0.3,0.4,0.4,1.4,-0.5
Nick Collison,OKC,36,20,6.4,1.7,0.7,1.2,60.9,0.0,0.1,0.0,0.3,0.4,62.5,0.5,1.1,1.6,0.6,0.2,0.1,0.1,0.9,-2.0
Deyonta Davis,MEM,20,36,6.6,1.6,0.7,1.3,51.1,0.0,0.0,0.0,0.3,0.5,55.6,0.6,1.1,1.7,0.1,0.2,0.1,0.5,1.1,-1.2
Ryan Kelly,ATL,26,16,6.9,1.6,0.5,1.8,28.6,0.3,0.6,40.0,0.3,0.4,83.3,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,0.3
Bruno Caboclo,TOR,21,9,4.5,1.6,0.7,1.8,37.5,0.2,0.7,33.3,0.0,0.0,0.0,0.6,0.6,1.1,0.4,0.2,0.2,0.1,0.4,0.1
Jordan Mickey,BOS,22,25,5.6,1.5,0.6,1.4,44.1,0.0,0.0,0.0,0.3,0.6,57.1,0.5,0.8,1.4,0.3,0.4,0.1,0.2,0.5,-2.3
Elijah Millsap,PHX,29,2,11.6,1.5,0.5,3.5,14.3,0.0,1.0,0.0,0.5,1.0,50.0,1.5,1.5,3.0,0.5,1.0,0.0,0.0,1.0,-3.0
Jarnell Stokes,DEN,23,2,3.3,1.5,0.5,0.5,100,0.0,0.0,0.0,0.5,1.0,50.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.5,0.0
Diamond Stone,LAC,20,7,3.5,1.4,0.4,1.9,23.1,0.0,0.0,0.0,0.6,0.6,100,0.1,0.7,0.9,0.0,0.3,0.0,0.1,0.7,-3.9
Mike Miller,DEN,37,20,7.5,1.4,0.5,1.2,39.1,0.4,1.0,40.0,0.1,0.1,100,0.1,1.8,1.9,1.1,0.7,0.1,0.0,0.5,-0.3
Brice Johnson,LAC,23,3,3.1,1.3,0.7,2.3,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,1.0,0.3,0.3,0.7,0.3,0.0,2.3
Joel Anthony,SAS,34,19,6.4,1.3,0.5,0.8,62.5,0.0,0.0,0.0,0.3,0.4,62.5,0.4,1.2,1.6,0.2,0.2,0.1,0.3,0.6,-0.7
Anderson Varejao,GSW,34,14,6.6,1.3,0.4,1.0,35.7,0.0,0.0,0.0,0.6,0.8,72.7,0.9,1.1,1.9,0.7,0.6,0.2,0.2,1.1,-2.1
Daniel Ochefu,WAS,23,19,3.9,1.3,0.6,1.4,44.4,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.9,1.2,0.2,0.2,0.1,0.0,0.9,-1.6
Stephen Zimmerman,ORL,20,19,5.7,1.2,0.5,1.6,32.3,0.0,0.0,0.0,0.2,0.3,60.0,0.6,1.3,1.8,0.2,0.2,0.1,0.3,0.9,-2.1
Mike Tobey,CHA,22,2,12.6,1.0,0.5,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,0.5,0.5,0.0,0.0,1.0,-8.5
Ronnie Price,PHX,34,14,9.6,1.0,0.3,1.7,16.7,0.2,1.2,17.6,0.2,0.3,75.0,0.2,0.6,0.8,1.3,0.2,0.8,0.1,1.0,-3.1
C.J. Wilcox,ORL,26,22,4.9,1.0,0.4,1.4,25.8,0.1,0.7,20.0,0.1,0.1,100,0.2,0.4,0.5,0.5,0.3,0.1,0.0,0.4,-0.8
Kyle Wiltjer,HOU,24,14,3.1,0.9,0.3,1.0,28.6,0.3,0.9,30.8,0.1,0.1,50.0,0.3,0.4,0.7,0.1,0.4,0.2,0.1,0.3,-2.7
Georges Niang,IND,24,23,4.0,0.9,0.4,1.6,25.0,0.0,0.5,8.3,0.1,0.1,100,0.1,0.7,0.7,0.2,0.2,0.1,0.0,0.3,0.1
Alonzo Gee,DEN,30,13,6.9,0.8,0.2,1.1,21.4,0.0,0.2,0.0,0.4,0.7,55.6,0.3,0.8,1.2,0.5,0.3,0.4,0.1,1.1,-1.4
Larry Sanders,CLE,28,5,2.5,0.8,0.2,0.8,25.0,0.0,0.0,0.0,0.4,0.4,100,0.6,0.2,0.8,0.0,0.4,0.2,0.2,1.0,-0.2
Isaiah Taylor,HOU,22,4,13.0,0.8,0.3,1.8,14.3,0.0,0.5,0.0,0.3,0.5,50.0,0.3,0.5,0.8,0.8,0.0,0.3,0.3,1.5,-4.8
Steve Novak,MIL,34,8,2.7,0.6,0.3,0.9,28.6,0.1,0.8,16.7,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.1,0.0
Arinze Onuaku,ORL,29,8,3.5,0.5,0.3,0.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.3,0.0,0.1,0.4,-1.9
Michael Gbinije,DET,25,9,3.5,0.4,0.1,1.1,10.0,0.0,0.4,0.0,0.2,0.2,100,0.2,0.1,0.3,0.2,0.0,0.0,0.0,0.2,-0.3
John Lucas III,MIN,34,5,2.1,0.4,0.2,0.8,25.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,2.4
Aaron Harrison,CHA,22,5,3.3,0.2,0.0,0.8,0.0,0.0,0.4,0.0,0.2,0.4,50.0,0.0,0.6,0.6,0.6,0.0,0.0,0.0,0.4,-1.0
Ben Bentil,DAL,22,3,3.3,0.0,0.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.3,0.0,0.0,0.3,-4.0
Danuel House Jr.,WAS,24,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Patricio Garino,ORL,24,5,8.6,0.0,0.0,1.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,1.2,1.4,0.0,0.6,0.0,0.0,0.8,-2.8
RJ Hunter,CHI,23,3,3.1,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,-3.3
