Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
P.J. Tucker,MIL,36,52,26.1,3.7,1.3,3.4,37.3,0.8,2.3,33.6,0.4,0.5,75.0,1.0,2.9,3.9,1.2,0.8,0.8,0.4,2.4,-3.4
Luka Samanic,SAS,21,33,9.3,3.7,1.4,3.2,44.8,0.4,1.3,27.9,0.5,0.9,55.2,0.5,1.6,2.1,0.5,0.6,0.2,0.2,1.3,-0.6
Javonte Green,CHI,27,41,11.6,3.6,1.3,2.5,52.0,0.2,0.7,33.3,0.7,1.0,75.0,0.6,1.1,1.7,0.4,0.5,0.7,0.1,1.1,0.4
Wenyen Gabriel,NOP,24,21,11.5,3.4,1.1,2.9,40.0,0.6,1.5,40.6,0.5,0.8,64.7,1.0,1.6,2.6,0.5,0.7,0.4,0.4,1.5,0.1
Luke Kornet,BOS,25,31,11.2,3.4,1.4,3.3,43.6,0.5,1.9,25.4,0.1,0.2,50.0,0.5,1.7,2.2,0.8,0.2,0.1,1.0,0.6,1.7
Paul Reed,PHI,22,26,6.8,3.4,1.6,3.0,53.8,0.0,0.2,0.0,0.2,0.3,50.0,1.2,1.2,2.3,0.5,0.5,0.4,0.5,1.1,1.4
Meyers Leonard,MIA,29,3,9.8,3.3,1.0,2.3,42.9,1.0,2.3,42.9,0.3,0.7,50.0,0.0,2.3,2.3,0.7,0.7,0.0,0.0,1.7,-1.3
Quinn Cook,CLE,28,23,6.8,3.3,1.3,3.0,42.6,0.5,1.1,42.3,0.3,0.3,87.5,0.1,0.7,0.7,0.8,0.3,0.2,0.0,0.4,-0.4
Zeke Nnaji,DEN,20,42,9.5,3.2,1.2,2.5,48.1,0.6,1.4,40.7,0.3,0.4,80.0,0.3,1.2,1.5,0.2,0.2,0.2,0.1,0.7,-2.0
Amir Coffey,LAC,24,44,9.0,3.2,1.0,2.3,43.7,0.5,1.3,41.1,0.6,0.9,71.1,0.2,0.8,1.0,0.5,0.3,0.2,0.0,0.7,-0.6
Killian Tillie,MEM,23,18,10.1,3.2,1.1,3.2,33.3,0.6,1.8,30.3,0.5,0.6,81.8,0.3,1.0,1.3,0.4,0.1,0.3,0.4,1.1,2.2
Mamadi Diakite,MIL,24,14,10.1,3.1,1.1,2.9,40.0,0.1,0.6,12.5,0.8,1.0,78.6,0.6,1.9,2.4,0.6,0.2,0.4,0.4,1.1,0.6
Alfonzo McKinnie,LAL,28,39,6.6,3.1,1.2,2.4,51.6,0.4,1.0,41.0,0.3,0.5,55.6,0.6,0.8,1.4,0.2,0.1,0.2,0.0,0.7,0.2
Romeo Langford,BOS,21,18,15.7,3.1,1.2,3.3,35.6,0.3,1.0,27.8,0.5,0.7,75.0,0.7,1.3,1.9,0.7,0.6,0.3,0.3,1.3,-3.7
Ryan Arcidiacono,CHI,27,44,10.2,3.1,1.1,2.7,41.9,0.6,1.5,37.3,0.3,0.5,65.0,0.1,1.4,1.5,1.3,0.2,0.2,0.0,1.1,0.2
Matt Thomas,UTA,26,45,7.3,3.1,1.1,2.8,39.4,0.6,1.8,33.8,0.3,0.3,85.7,0.2,0.8,1.0,0.4,0.3,0.1,0.0,0.4,-1.5
Anthony Gill,WAS,28,26,8.4,3.1,1.2,2.3,50.0,0.3,0.9,29.2,0.5,0.6,81.3,0.6,1.3,2.0,0.4,0.3,0.4,0.2,1.0,-0.7
Jahmi'us Ramsey,SAC,20,13,7.3,3.1,1.2,2.9,39.5,0.4,1.5,26.3,0.4,0.4,100,0.2,0.6,0.8,0.5,0.2,0.3,0.1,0.6,0.2
Gary Clark,PHI,26,39,16.8,3.1,1.0,3.4,30.3,0.8,2.8,28.7,0.2,0.3,80.0,0.8,2.1,2.9,0.8,0.4,0.3,0.2,0.9,-2.8
Cam Reynolds,HOU,26,5,8.1,3.0,1.2,3.6,33.3,0.6,2.4,25.0,0.0,0.0,0.0,0.4,0.6,1.0,0.4,0.0,0.0,0.0,0.4,-5.2
Reggie Perry,BKN,21,26,8.1,3.0,1.2,3.0,41.0,0.2,0.8,19.0,0.4,0.5,76.9,1.0,1.8,2.8,0.5,0.6,0.2,0.2,1.5,-1.4
Nicolo Melli,DAL,30,45,12.6,3.0,1.0,3.1,32.6,0.5,1.9,27.1,0.4,0.6,76.0,0.6,2.1,2.7,1.0,0.3,0.3,0.1,1.3,0.5
Sam Merrill,MIL,25,30,7.8,3.0,1.1,2.4,44.4,0.7,1.6,44.7,0.1,0.1,100,0.2,0.8,1.0,0.7,0.3,0.3,0.0,0.6,-1.3
Trent Forrest,UTA,23,30,10.1,2.9,1.1,2.4,45.1,0.2,0.9,19.2,0.6,0.6,100,0.4,1.1,1.5,1.5,0.7,0.3,0.1,0.7,-1.6
Thanasis Antetokounmpo,MIL,28,57,9.7,2.9,1.2,2.4,48.9,0.1,0.5,24.1,0.4,0.9,51.0,0.9,1.2,2.2,0.8,0.8,0.4,0.2,1.3,-0.2
Harry Giles III,POR,23,38,9.2,2.8,1.1,2.6,43.3,0.2,0.6,34.8,0.4,0.7,59.3,0.8,2.7,3.5,0.8,0.5,0.2,0.3,1.4,-2.1
Markus Howard,DEN,22,37,5.5,2.8,1.1,2.9,37.7,0.5,1.8,27.7,0.2,0.2,77.8,0.0,0.5,0.6,0.5,0.5,0.1,0.0,0.6,-1.9
Bruno Caboclo,HOU,25,6,6.1,2.8,1.3,2.8,47.1,0.0,0.8,0.0,0.2,0.3,50.0,0.5,1.8,2.3,0.2,0.7,0.0,0.3,1.0,0.0
Kyle Guy,SAC,23,31,7.6,2.8,0.9,2.8,33.0,0.4,1.5,28.3,0.5,0.6,80.0,0.2,1.0,1.1,1.0,0.4,0.2,0.0,0.6,-0.5
Matthew Dellavedova,CLE,30,13,17.2,2.8,1.1,4.3,25.0,0.3,1.9,16.0,0.3,0.3,100,0.5,1.4,1.8,4.5,0.5,0.3,0.1,1.6,-1.4
Frank Ntilikina,NYK,22,33,9.8,2.7,0.9,2.4,36.7,0.7,1.5,47.9,0.2,0.5,44.4,0.2,0.8,0.9,0.6,0.3,0.5,0.1,1.4,-1.0
Didi Louzada,NOP,21,3,18.8,2.7,1.0,4.3,23.1,0.7,2.7,25.0,0.0,0.0,0.0,0.3,0.7,1.0,1.0,1.0,0.7,0.0,1.7,-3.7
Keita Bates-Diop,SAS,25,30,8.2,2.6,1.0,2.2,44.8,0.2,0.6,29.4,0.5,0.7,66.7,0.3,1.3,1.6,0.4,0.2,0.4,0.2,0.4,-1.2
Amida Brimah,IND,27,5,5.9,2.6,1.0,1.6,62.5,0.0,0.0,0.0,0.6,0.6,100,0.4,1.2,1.6,0.2,0.8,0.0,1.0,0.8,4.4
Anderson Varejao,CLE,38,5,7.2,2.6,0.8,3.2,25.0,0.0,0.2,0.0,1.0,1.8,55.6,1.4,2.6,4.0,0.6,0.2,0.0,0.4,0.6,-6.6
Josh Green,DAL,20,39,11.4,2.6,1.1,2.4,45.2,0.1,0.6,16.0,0.3,0.6,56.5,0.7,1.3,2.0,0.7,0.4,0.4,0.1,0.9,0.4
Grant Riller,CHA,24,7,3.9,2.6,1.1,1.7,66.7,0.3,0.6,50.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.1,0.1,0.0,0.0,-0.6
Tre Jones,SAS,21,37,7.3,2.5,1.0,2.1,47.4,0.1,0.1,60.0,0.5,0.5,89.5,0.2,0.4,0.6,1.1,0.4,0.2,0.0,0.4,-2.2
Gary Payton II,GSW,28,10,4.0,2.5,1.0,1.3,76.9,0.2,0.4,50.0,0.3,0.4,75.0,0.2,0.9,1.1,0.1,0.1,0.6,0.1,0.8,0.1
Jordan Bell,GSW,26,6,13.6,2.5,1.2,3.7,31.8,0.0,0.3,0.0,0.2,0.3,50.0,1.2,2.8,4.0,1.2,0.7,0.5,0.8,1.2,-5.3
KZ Okpala,MIA,22,37,12.1,2.5,1.0,2.6,37.5,0.3,1.4,24.0,0.2,0.4,53.3,0.6,1.3,1.8,0.5,0.4,0.3,0.3,1.6,-1.8
Tacko Fall,BOS,25,19,7.1,2.5,1.1,1.5,72.4,0.0,0.0,0.0,0.3,0.8,33.3,0.8,1.9,2.7,0.2,0.3,0.1,1.1,1.2,1.4
Rondae Hollis-Jefferson,POR,26,11,9.8,2.5,0.8,1.6,50.0,0.0,0.1,0.0,0.8,1.5,56.3,1.0,1.4,2.4,1.2,0.2,0.2,0.4,1.4,-0.6
Jeremiah Martin,CLE,25,9,8.4,2.4,1.0,3.7,27.3,0.3,1.3,25.0,0.1,0.6,20.0,0.2,0.6,0.8,0.4,0.7,0.6,0.2,0.1,-2.9
Mfiondu Kabengele,CLE,23,39,7.2,2.4,0.8,2.3,37.1,0.3,1.3,26.0,0.4,0.5,80.0,0.3,1.2,1.5,0.4,0.4,0.2,0.3,0.9,-2.4
Rayjon Tucker,PHI,23,14,4.9,2.4,0.6,1.3,50.0,0.1,0.5,28.6,1.0,1.4,73.7,0.1,0.7,0.8,0.4,0.3,0.1,0.0,0.6,-0.9
Vernon Carey Jr.,CHA,20,19,6.0,2.4,0.9,1.9,50.0,0.1,0.4,14.3,0.5,0.6,81.8,0.3,1.1,1.4,0.1,0.3,0.1,0.3,0.7,-0.6
Wes Iwundu,NOP,26,41,13.1,2.4,0.8,2.5,33.3,0.1,1.0,12.2,0.6,0.8,83.9,0.4,1.8,2.2,0.4,0.5,0.4,0.1,1.2,-2.3
Justin Robinson,OKC,23,9,9.7,2.3,0.8,2.3,33.3,0.4,1.6,28.6,0.3,0.6,60.0,0.1,0.7,0.8,1.0,0.2,0.3,0.0,1.1,-5.0
Quinndary Weatherspoon,SAS,24,20,6.1,2.3,0.8,1.8,45.7,0.1,0.3,16.7,0.7,0.8,81.3,0.2,0.4,0.6,0.4,0.5,0.4,0.1,0.9,-3.0
Jarrell Brantley,UTA,25,28,4.9,2.3,0.9,1.9,48.1,0.4,1.0,42.9,0.1,0.1,100,0.3,0.6,1.0,0.5,0.3,0.3,0.1,0.6,-0.9
CJ Elleby,POR,21,30,6.4,2.3,0.8,2.2,37.9,0.2,1.1,20.6,0.4,0.5,73.3,0.4,0.7,1.1,0.3,0.2,0.2,0.1,0.9,-0.5
Sean McDermott,MEM,24,18,8.8,2.2,0.7,1.8,39.4,0.3,1.2,22.7,0.4,0.4,100,0.3,0.7,1.1,0.2,0.2,0.1,0.2,0.4,-3.2
Bol Bol,DEN,21,32,5.0,2.2,0.8,1.8,43.1,0.3,0.8,37.5,0.3,0.5,66.7,0.0,0.8,0.8,0.2,0.4,0.1,0.3,0.4,-2.5
Shaquille Harrison,DEN,27,34,9.8,2.1,0.8,2.3,33.3,0.1,0.5,18.8,0.5,0.6,81.8,0.2,1.2,1.4,0.7,0.3,0.5,0.1,1.0,-2.2
Chris Silva,SAC,24,15,6.2,2.1,0.7,1.1,62.5,0.1,0.1,100,0.7,1.0,73.3,0.5,1.3,1.8,0.4,0.7,0.1,0.4,1.6,-0.1
Devon Dotson,CHI,21,11,4.6,2.1,1.0,1.9,52.4,0.1,0.6,14.3,0.0,0.0,0.0,0.2,0.3,0.5,0.6,0.0,0.4,0.0,0.3,2.9
Ed Davis,MIN,32,23,13.0,2.1,0.8,1.9,43.2,0.0,0.0,0.0,0.4,0.5,83.3,2.0,3.0,5.0,0.9,0.3,0.6,0.6,2.4,-2.0
Vlatko Cancar,DEN,24,41,6.9,2.1,0.8,1.8,45.8,0.2,0.8,27.3,0.2,0.3,76.9,0.3,1.0,1.2,0.3,0.3,0.3,0.0,0.4,-2.5
Deividas Sirvydis,DET,21,20,6.7,2.1,0.7,2.0,35.0,0.5,1.4,35.7,0.2,0.3,50.0,0.0,1.5,1.5,0.3,0.3,0.1,0.0,0.5,-1.2
Jontay Porter,MEM,21,11,4.9,2.0,0.7,1.4,53.3,0.3,0.7,37.5,0.3,0.5,60.0,0.4,0.9,1.3,0.1,0.6,0.3,0.1,1.1,0.1
Ray Spalding,HOU,24,2,9.4,2.0,1.0,2.0,50.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.5,0.0,1.0,1.5,-3.5
Jalen Smith,PHX,21,27,5.8,2.0,0.8,1.9,44.0,0.1,0.6,23.5,0.2,0.3,71.4,0.3,1.1,1.4,0.1,0.3,0.0,0.1,0.6,-0.6
Nate Hinton,DAL,22,21,4.4,2.0,0.7,2.0,35.7,0.2,0.9,21.1,0.3,0.5,70.0,0.0,0.4,0.4,0.4,0.2,0.3,0.1,0.4,-2.6
Sindarius Thornwell,ORL,26,21,10.3,2.0,0.7,2.2,32.6,0.3,1.1,30.4,0.2,0.4,50.0,0.1,0.7,0.9,1.0,0.3,0.6,0.1,0.7,-0.4
Devontae Cacok,LAL,24,20,4.9,2.0,0.9,1.5,58.6,0.0,0.0,0.0,0.3,0.6,45.5,0.6,1.0,1.6,0.1,0.3,0.3,0.2,0.4,2.1
Isaac Bonga,WAS,21,40,10.8,2.0,0.8,2.0,37.0,0.3,1.2,27.7,0.1,0.2,62.5,0.5,1.2,1.7,0.6,0.6,0.3,0.2,1.6,-0.9
Miye Oni,UTA,23,54,9.6,1.9,0.6,1.8,35.4,0.6,1.6,34.1,0.1,0.1,83.3,0.4,1.1,1.6,0.5,0.3,0.2,0.1,1.1,1.7
Alen Smailagic,GSW,20,15,5.6,1.9,0.7,1.8,40.7,0.3,0.7,40.0,0.1,0.4,33.3,0.4,0.7,1.1,0.3,0.3,0.2,0.3,0.7,-2.1
Cassius Winston,WAS,23,22,4.5,1.9,0.6,1.5,42.4,0.4,0.8,47.1,0.2,0.3,83.3,0.0,0.4,0.4,0.5,0.2,0.1,0.0,0.4,-2.2
Daniel Oturu,LAC,21,30,5.4,1.8,0.7,1.7,42.3,0.0,0.2,20.0,0.3,0.4,75.0,0.7,0.9,1.6,0.3,0.3,0.1,0.2,0.8,0.3
Axel Toupane,MIL,28,8,7.7,1.8,0.5,1.4,36.4,0.1,0.3,50.0,0.6,0.9,71.4,0.0,0.8,0.8,0.5,0.0,0.3,0.4,0.8,-0.4
Elijah Hughes,UTA,23,18,3.5,1.7,0.6,1.7,33.3,0.4,1.3,34.8,0.2,0.2,75.0,0.1,0.4,0.5,0.3,0.3,0.1,0.1,0.1,-2.1
T.J. Leaf,POR,24,7,5.1,1.7,0.7,1.4,50.0,0.0,0.0,0.0,0.3,0.3,100,0.0,0.7,0.7,0.1,0.3,0.3,0.1,0.1,-2.9
James Nunnally,NOP,30,9,5.3,1.7,0.6,1.4,38.5,0.4,1.3,33.3,0.1,0.2,50.0,0.2,0.8,1.0,0.3,0.2,0.0,0.0,0.1,-0.4
Tim Frazier,MEM,30,5,12.4,1.6,0.6,4.0,15.0,0.0,1.6,0.0,0.4,1.2,33.3,0.0,1.6,1.6,3.2,0.8,0.4,0.2,1.4,1.0
Anthony Tolliver,PHI,36,11,9.0,1.5,0.4,1.5,23.5,0.4,1.3,28.6,0.5,0.5,83.3,0.3,0.6,0.9,0.2,0.3,0.3,0.2,0.6,2.7
Bruno Fernando,ATL,22,33,6.8,1.5,0.5,1.3,40.9,0.0,0.1,0.0,0.5,0.7,68.2,0.5,1.9,2.4,0.3,0.6,0.1,0.1,0.7,-0.7
Norvel Pelle,NYK,28,13,6.4,1.5,0.6,1.2,53.3,0.0,0.0,0.0,0.3,0.5,66.7,0.5,1.0,1.5,0.2,0.2,0.1,0.7,1.1,1.8
Robert Woodard II,SAC,21,13,3.5,1.5,0.6,1.5,40.0,0.1,0.5,16.7,0.2,0.6,37.5,0.3,0.9,1.2,0.2,0.1,0.0,0.2,0.3,0.8
Cassius Stanley,IND,21,24,3.9,1.5,0.5,1.8,30.2,0.1,0.5,23.1,0.3,0.4,77.8,0.3,0.5,0.8,0.0,0.0,0.0,0.1,0.6,0.8
Rodions Kurucs,MIL,23,21,5.9,1.5,0.5,1.5,34.4,0.3,1.0,28.6,0.1,0.2,75.0,0.2,0.9,1.1,0.5,0.6,0.4,0.2,0.8,-0.1
Nate Darling,CHA,22,7,3.7,1.3,0.3,1.0,28.6,0.3,1.0,28.6,0.4,0.4,100,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,-4.3
Cristiano Felicio,CHI,28,18,4.6,1.3,0.4,0.7,53.8,0.0,0.1,0.0,0.5,0.9,56.3,0.6,0.9,1.4,0.5,0.2,0.2,0.0,0.6,1.2
Jalen Lecque,IND,21,4,3.0,1.3,0.3,2.3,11.1,0.0,0.3,0.0,0.8,0.8,100,0.5,0.8,1.3,0.5,0.0,0.0,0.0,0.0,-1.0
Kris Dunn,ATL,27,4,11.4,1.3,0.3,3.0,8.3,0.0,0.5,0.0,0.8,1.0,75.0,0.0,1.5,1.5,0.5,0.8,0.5,0.5,2.5,-7.8
Juwan Morgan,UTA,24,29,5.1,1.2,0.5,1.0,46.7,0.1,0.4,30.8,0.1,0.2,42.9,0.3,0.7,1.0,0.3,0.1,0.1,0.0,0.7,-3.7
Andre Roberson,BKN,29,5,12.6,1.2,0.4,2.8,14.3,0.2,1.6,12.5,0.2,0.4,50.0,1.4,1.6,3.0,0.8,0.4,0.6,0.2,0.8,-3.8
Marques Bolden,CLE,23,6,4.8,1.2,0.2,0.5,33.3,0.0,0.0,0.0,0.8,1.3,62.5,0.5,0.5,1.0,0.0,0.3,0.3,0.3,0.0,0.8
Karim Mane,ORL,21,10,8.8,1.1,0.3,1.3,23.1,0.1,0.2,50.0,0.4,0.5,80.0,0.1,1.3,1.4,0.4,0.3,0.0,0.2,1.0,-2.2
Adam Mokoka,CHI,22,14,4.0,1.1,0.5,1.4,36.8,0.1,0.7,10.0,0.0,0.1,0.0,0.1,0.3,0.4,0.4,0.4,0.1,0.1,0.4,-0.6
Udoka Azubuike,UTA,21,15,3.8,1.1,0.3,0.6,44.4,0.0,0.0,0.0,0.5,0.7,80.0,0.3,0.6,0.9,0.0,0.2,0.1,0.3,0.6,-4.3
Iman Shumpert,BKN,31,2,5.5,1.0,0.5,2.0,25.0,0.0,1.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,-0.5
Malik Fitts,LAC,23,3,3.6,1.0,0.3,1.0,33.3,0.3,0.7,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-2.0
Patrick McCaw,TOR,25,5,6.7,1.0,0.2,0.2,100,0.0,0.0,0.0,0.6,0.6,100,0.2,0.4,0.6,0.8,0.0,0.4,0.0,1.2,-3.6
Tyler Bey,DAL,23,18,3.9,1.0,0.4,1.2,31.8,0.1,0.2,25.0,0.2,0.3,60.0,0.4,0.6,1.1,0.2,0.2,0.0,0.1,0.3,-2.1
Tyrell Terry,DAL,20,11,5.1,1.0,0.5,1.5,31.3,0.0,0.6,0.0,0.1,0.3,33.3,0.0,0.5,0.5,0.5,0.2,0.5,0.0,0.2,0.0
Nick Richards,CHA,23,18,3.5,0.8,0.2,0.5,44.4,0.0,0.1,0.0,0.4,0.6,63.6,0.2,0.4,0.6,0.1,0.2,0.0,0.0,0.4,-0.7
Kostas Antetokounmpo,LAL,23,15,3.7,0.8,0.2,0.7,30.0,0.0,0.0,0.0,0.4,0.9,46.2,0.3,1.0,1.3,0.1,0.7,0.1,0.3,0.5,1.8
Vincent Poirier,PHI,27,10,3.9,0.8,0.3,1.2,25.0,0.0,0.1,0.0,0.2,0.6,33.3,0.6,0.8,1.4,0.2,0.4,0.0,0.3,0.8,-1.6
Keljin Blevins,POR,25,17,4.4,0.7,0.3,1.2,25.0,0.1,0.5,25.0,0.0,0.0,0.0,0.2,0.4,0.6,0.2,0.3,0.1,0.0,0.5,-2.2
Ty-Shon Alexander,PHX,22,15,3.2,0.6,0.2,0.8,25.0,0.1,0.6,22.2,0.1,0.1,50.0,0.1,0.5,0.7,0.4,0.2,0.0,0.1,0.1,-0.5
Brian Bowen II,IND,22,6,2.5,0.5,0.2,0.7,25.0,0.0,0.2,0.0,0.2,0.2,100,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.2,0.5
Jared Dudley,LAL,35,12,6.7,0.5,0.2,0.8,22.2,0.2,0.5,33.3,0.0,0.0,0.0,0.3,1.4,1.8,0.4,0.2,0.1,0.1,0.6,0.2
Jared Harper,NYK,23,8,2.0,0.4,0.0,0.5,0.0,0.0,0.1,0.0,0.4,0.5,75.0,0.0,0.3,0.3,0.1,0.4,0.0,0.0,0.1,-0.6
Jaylen Adams,MIL,25,7,2.6,0.3,0.1,1.1,12.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.0,0.0,0.0,0.1,-1.7
Terrance Ferguson,PHI,23,13,3.8,0.2,0.1,0.5,14.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.1,0.0,0.5,-1.5
Theo Pinson,NYK,25,17,2.0,0.1,0.1,0.5,11.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.1,0.0,0.0,0.2,-0.9
Anzejs Pasecniks,WAS,25,1,6.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,-13.0
Ashton Hagans,MIN,21,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-1.5
Greg Whittington,DEN,28,4,3.0,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
Noah Vonleh,BKN,25,4,2.7,0.0,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.5,0.0,0.0,0.5,-4.0
Will Magnay,NOP,23,1,3.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-10.0
