Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Victor Claver,POR,26,10,7.6,2.4,0.9,2.0,45.0,0.6,1.1,54.5,0.0,0.0,0.0,0.3,1.7,2.0,0.1,0.4,0.1,0.1,1.2,2.1
Jeremy Evans,UTA,27,38,7.0,2.4,0.8,1.5,55.2,0.1,0.1,40.0,0.6,0.8,82.8,0.7,1.2,1.9,0.3,0.1,0.3,0.3,0.8,0.8
Devyn Marble,ORL,22,16,13.0,2.3,0.9,2.8,31.8,0.3,1.4,18.2,0.3,1.0,31.3,0.3,1.6,1.9,1.1,0.6,0.6,0.1,0.9,-1.0
Furkan Aldemir,PHI,23,41,13.2,2.3,1.0,1.9,51.3,0.0,0.1,0.0,0.3,0.7,48.1,1.9,2.4,4.3,0.7,0.4,0.4,0.4,2.3,-2.5
Kyle Anderson,SAS,21,33,10.9,2.2,0.9,2.7,34.8,0.1,0.3,27.3,0.3,0.4,64.3,0.2,2.0,2.2,0.8,0.3,0.5,0.2,0.8,-1.1
Xavier Henry,LAL,24,9,9.5,2.2,0.3,1.4,23.1,0.0,0.0,0.0,1.6,2.7,58.3,0.2,0.2,0.4,0.3,0.3,0.3,0.0,0.7,1.6
Glen Rice,WAS,24,5,8.5,2.2,0.6,3.0,20.0,0.2,1.4,14.3,0.8,1.2,66.7,0.4,0.4,0.8,0.4,0.4,0.0,0.0,2.2,-4.4
Darius Morris,BKN,24,38,7.9,2.2,0.9,2.8,34.0,0.2,0.9,21.2,0.1,0.2,44.4,0.2,0.5,0.7,1.3,0.6,0.2,0.0,0.5,-1.7
Mike Miller,CLE,35,52,13.5,2.1,0.7,2.2,32.5,0.6,1.9,32.7,0.1,0.1,75.0,0.1,1.7,1.8,0.9,0.4,0.3,0.1,1.4,-1.4
Glenn Robinson III,PHI,21,35,7.5,2.1,0.7,1.9,38.8,0.1,0.5,26.3,0.5,0.7,66.7,0.4,0.7,1.1,0.3,0.3,0.2,0.0,0.4,0.8
Earl Barron,PHX,33,16,8.9,2.0,0.8,2.4,30.8,0.1,0.3,50.0,0.4,0.8,50.0,0.9,0.9,1.8,0.3,0.3,0.3,0.1,1.6,-3.6
Grant Jerrett,UTA,21,8,6.4,2.0,0.9,3.3,26.9,0.1,1.9,6.7,0.1,0.1,100,0.3,0.9,1.1,0.4,0.4,0.3,0.3,1.4,-2.5
John Salmons,NOP,35,21,12.8,2.0,0.8,2.3,33.3,0.4,1.2,30.8,0.1,0.2,50.0,0.2,0.8,1.0,0.6,0.2,0.4,0.2,1.2,-3.0
Julius Randle,LAL,20,1,13.6,2.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-18.0
Nate Wolters,MIL,24,21,11.7,2.0,1.0,2.7,35.1,0.0,0.3,0.0,0.1,0.3,33.3,0.4,1.2,1.6,1.0,0.6,0.4,0.1,0.9,-0.6
Tyrus Thomas,MEM,28,2,3.3,2.0,0.5,0.5,100,0.0,0.0,0.0,1.0,1.0,100,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5
C.J. Wilcox,LAC,24,21,4.8,2.0,0.8,1.8,42.1,0.3,0.9,36.8,0.1,0.1,100,0.0,0.3,0.3,0.4,0.5,0.1,0.0,0.3,-0.9
DeJuan Blair,WAS,26,29,6.2,1.9,0.9,2.0,45.6,0.0,0.0,0.0,0.1,0.2,66.7,0.6,1.4,1.9,0.1,0.4,0.2,0.0,1.4,-2.1
Reggie Bullock,PHX,24,36,9.4,1.9,0.7,1.9,34.3,0.4,1.3,32.6,0.2,0.3,66.7,0.0,1.4,1.4,0.2,0.2,0.3,0.1,0.5,-0.1
Greg Smith,DAL,24,42,8.6,1.9,0.7,1.2,61.2,0.0,0.0,0.0,0.5,0.9,51.3,0.6,1.3,1.9,0.2,0.3,0.2,0.3,1.3,-0.6
Ian Clark,DEN,24,30,6.4,1.9,0.6,1.8,34.5,0.3,1.0,33.3,0.3,0.3,100,0.1,0.4,0.5,0.4,0.3,0.3,0.1,0.7,-1.4
Drew Gordon,PHI,24,9,7.9,1.9,0.9,2.1,42.1,0.0,0.3,0.0,0.1,0.2,50.0,0.8,1.2,2.0,0.2,0.9,0.1,0.0,0.8,-3.8
Will Cherry,TOR,24,8,8.7,1.9,0.6,2.4,26.3,0.3,1.1,22.2,0.4,0.8,50.0,0.1,0.5,0.6,1.0,0.5,0.8,0.1,1.3,-0.9
Reggie Williams,SAS,28,20,5.3,1.9,0.8,2.0,38.5,0.2,1.0,15.8,0.2,0.2,100,0.3,0.6,0.9,0.5,0.1,0.1,0.0,0.6,-1.8
Jared Cunningham,LAC,24,19,4.7,1.8,0.6,1.7,36.4,0.2,0.7,30.8,0.4,0.7,53.8,0.1,0.4,0.5,0.5,0.4,0.2,0.0,0.6,-0.3
Kenyon Martin,MIL,37,11,9.5,1.8,0.8,2.0,40.9,0.0,0.0,0.0,0.2,0.2,100,0.5,1.2,1.7,0.5,0.3,0.5,0.5,1.2,-0.8
Steve Novak,OKC,32,35,5.6,1.8,0.6,1.6,39.3,0.5,1.4,39.6,0.0,0.1,0.0,0.1,0.6,0.6,0.3,0.1,0.0,0.1,0.7,-1.5
Joel Anthony,DET,32,49,8.3,1.8,0.7,1.3,58.1,0.0,0.0,0.0,0.3,0.4,68.2,0.7,1.2,1.9,0.1,0.2,0.2,1.0,1.1,0.2
Landry Fields,TOR,27,26,8.3,1.8,0.8,1.6,48.8,0.0,0.1,50.0,0.2,0.2,83.3,0.4,0.6,1.0,0.6,0.3,0.4,0.0,0.3,-3.0
Zoran Dragic,MIA,26,16,4.7,1.8,0.7,1.9,36.7,0.2,0.9,21.4,0.2,0.3,60.0,0.3,0.2,0.5,0.3,0.3,0.1,0.0,0.4,-0.9
Chuck Hayes,TOR,32,29,8.8,1.7,0.8,1.6,47.8,0.0,0.0,0.0,0.2,0.4,54.5,0.6,1.1,1.8,0.7,0.3,0.3,0.1,1.3,1.3
Jack Cooley,UTA,24,16,5.4,1.7,0.6,1.4,40.9,0.0,0.0,0.0,0.6,1.3,42.9,0.6,0.9,1.6,0.1,0.2,0.4,0.2,1.4,-0.3
Miroslav Raduljica,MIN,27,5,4.6,1.6,0.6,1.6,37.5,0.0,0.0,0.0,0.4,0.4,100,0.4,0.6,1.0,0.0,0.4,0.2,0.0,1.6,-0.6
Brendan Haywood,CLE,35,22,5.4,1.6,0.6,1.4,46.7,0.0,0.0,0.0,0.3,0.6,53.8,0.3,1.0,1.3,0.1,0.5,0.1,0.5,0.8,-2.3
Chris Douglas-Roberts,LAC,28,12,8.5,1.6,0.4,1.8,23.8,0.1,0.6,14.3,0.7,0.7,100,0.1,0.9,1.0,0.3,0.0,0.1,0.0,1.2,-1.3
Cartier Martin,DET,30,23,8.6,1.6,0.7,2.3,28.3,0.3,1.4,18.2,0.0,0.0,0.0,0.0,0.9,0.9,0.5,0.2,0.1,0.0,0.9,0.9
Gal Mekel,DAL,27,4,10.9,1.5,0.8,5.0,15.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.3,0.5,0.5,0.0,0.3,0.5
Jerel McNeal,PHX,28,6,6.1,1.5,0.5,1.8,27.3,0.2,0.3,50.0,0.3,0.3,100,0.0,0.5,0.5,0.3,0.8,0.5,0.2,0.8,-0.5
Patrick Christopher,MEM,27,4,7.2,1.5,0.8,3.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.3,0.3,0.0,1.5,-4.5
Bruno Caboclo,TOR,19,8,2.9,1.3,0.5,1.5,33.3,0.3,0.4,66.7,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.5,0.0,0.1,0.4,-3.4
Ognjen Kuzmic,GSW,25,16,4.5,1.3,0.5,0.8,66.7,0.0,0.0,0.0,0.3,0.3,100,0.4,0.6,1.1,0.4,0.3,0.1,0.1,0.8,-2.4
Toure' Murry,UTA,25,5,3.6,1.2,0.4,1.0,40.0,0.0,0.0,0.0,0.4,0.4,100,0.2,0.0,0.2,0.2,0.8,0.2,0.0,0.4,0.0
Nazr Mohammed,CHI,37,23,5.6,1.2,0.6,1.3,43.3,0.0,0.0,0.0,0.0,0.1,33.3,0.5,1.2,1.7,0.1,0.3,0.2,0.2,0.7,0.4
Shavlik Randolph,PHX,31,21,6.0,1.1,0.4,1.7,25.7,0.0,0.2,0.0,0.3,0.6,50.0,0.8,1.0,1.8,0.2,0.1,0.2,0.1,0.8,-1.1
Gerald Wallace,BOS,32,32,8.9,1.1,0.4,1.1,41.2,0.0,0.1,33.3,0.2,0.5,40.0,0.5,1.3,1.8,0.3,0.6,0.5,0.1,0.6,0.9
Jamaal Franklin,DEN,23,3,4.4,1.0,0.3,0.7,50.0,0.3,0.7,50.0,0.0,0.0,0.0,0.3,0.3,0.7,1.0,1.0,0.0,0.3,1.3,-3.0
Lucas Nogueira,TOR,22,6,3.8,1.0,0.3,1.3,25.0,0.0,0.0,0.0,0.3,0.7,50.0,0.3,1.5,1.8,0.2,0.3,0.3,0.0,1.0,-1.8
Brandon Rush,GSW,29,33,8.2,0.9,0.3,1.6,20.4,0.1,0.8,11.1,0.2,0.3,45.5,0.1,1.1,1.2,0.4,0.3,0.2,0.4,0.8,-3.8
Ekpe Udoh,LAC,28,33,3.9,0.9,0.3,0.7,45.8,0.0,0.0,0.0,0.2,0.3,77.8,0.2,0.6,0.8,0.2,0.2,0.2,0.2,0.6,-0.3
Greg Stiemsma,TOR,29,17,3.9,0.8,0.4,0.5,75.0,0.0,0.0,0.0,0.1,0.2,50.0,0.5,0.4,0.9,0.2,0.4,0.1,0.0,0.9,-1.6
Alex Kirk,CLE,23,5,2.8,0.8,0.2,0.8,25.0,0.0,0.0,0.0,0.4,0.4,100,0.2,0.0,0.2,0.2,0.0,0.0,0.0,0.2,-2.8
Andre Dawkins,MIA,23,4,5.4,0.8,0.3,1.5,16.7,0.3,1.5,16.7,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.8,-1.0
Eric Moreland,SAC,23,3,0.7,0.7,0.3,0.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.3
Sim Bhullar,SAC,22,3,0.9,0.7,0.3,0.7,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.3
Dahntay Jones,LAC,34,33,3.7,0.6,0.2,0.6,28.6,0.0,0.1,0.0,0.3,0.3,81.8,0.0,0.3,0.3,0.1,0.0,0.1,0.0,0.7,-2.4
Cameron Bairstow,CHI,24,18,3.5,0.6,0.2,0.8,21.4,0.0,0.0,0.0,0.2,0.3,80.0,0.3,0.1,0.4,0.1,0.2,0.1,0.1,0.4,-1.1
Andrei Kirilenko,BKN,34,7,5.2,0.4,0.0,0.7,0.0,0.0,0.0,0.0,0.4,0.6,75.0,0.3,0.9,1.1,0.1,0.1,0.1,0.0,0.1,-4.1
Darius Miller,NOP,25,5,8.7,0.4,0.2,1.4,14.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.2,0.0,1.6,-2.4
David Wear,SAC,24,2,3.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,-4.5
Jerrelle Benimon,DEN,23,2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,3.0
Kalin Lucas,MEM,26,1,5.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-7.0
Malcolm Lee,PHI,25,1,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Ronny Turiaf,MIN,32,2,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,-4.0
Seth Curry,PHX,24,2,3.9,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,-2.0
