Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Seth Curry,PHX,24,G,1,1,100,1.0,2.0,50.0,45.9,4.2,4.0,0,0,0
Andre Dawkins,MIA,23,G,4,4,100,0.5,2.0,25.0,43.0,-18.0,5.5,0,0,0
Jared Cunningham,LAC,24,G,13,13,100,0.7,1.9,36.0,37.8,-1.8,4.7,0.2,0,0
Cameron Bairstow,CHI,24,F-C,11,11,100,0.8,1.9,42.9,48.2,-5.3,3.5,0.1,0.0,0
Greg Stiemsma,TOR,29,C,11,11,100,0.7,1.9,38.1,45.8,-7.7,3.9,0.1,0,0.06
Zoran Dragic,MIA,26,G-F,9,9,100,0.6,1.9,29.4,40.9,-11.5,4.7,0.1,0,0
Lucas Nogueira,TOR,22,C,5,5,100,1.6,1.8,88.9,45.6,43.2,3.8,0.3,0,0
C.J. Wilcox,LAC,24,G,17,17,100,1.0,1.8,56.7,40.0,16.6,NaN,NaN,NaN,NaN
Bruno Caboclo,TOR,19,F,4,4,100,1.3,1.8,71.4,43.2,28.2,2.9,0,0.0,0
Toure' Murry,UTA,25,F,4,4,100,0.8,1.8,42.9,42.3,0.6,3.6,0.2,0,0
Ekpe Udoh,LAC,28,F,20,20,100,0.7,1.7,41.2,43.6,-2.4,3.9,0.2,0.0,0
Alex Kirk,CLE,23,C,3,3,100,1.0,1.3,75.0,49.8,25.2,2.8,0,0,0
Eric Moreland,SAC,23,F,1,1,100,1.0,1.0,100,44.4,55.6,0.7,0,0,0
Julius Randle,LAL,20,F,1,1,100,1.0,1.0,100,34.2,65.8,14.0,0,0,0
Jerel McNeal,PHX,28,G,3,3,100,0.3,1.0,33.3,43.4,-10.1,6.0,0.5,0.2,0
