Player,Team,Age,Position,GP,Games,FREQ%,DFGM,DFGA,DFG%,FG%,DIFF%,MP,STL,BLKP,Charges
Quinndary Weatherspoon,SAS,23,G,9,9,100,2.1,3.6,59.4,46.1,13.3,7.1,0.3,0.1,0
Juwan Morgan,UTA,23,F,17,17,100,1.4,3.5,38.3,46.3,-7.9,6.4,0.0,0.0,0
Yogi Ferrell,SAC,27,G,42,42,100,1.8,3.5,50.3,42.9,7.4,10.6,0.4,0.0,0.08
Kevin Hervey,OKC,23,F,7,7,100,1.3,3.4,37.5,47.1,-9.6,5.2,0.1,0.1,0
Rayjon Tucker,UTA,22,G,16,16,100,1.9,3.4,55.6,43.7,11.9,8.5,0.1,0.1,0.16
Tariq Owens,PHX,25,F,3,3,100,2.0,3.3,60.0,50.1,9.9,NaN,NaN,NaN,NaN
Oshae Brissett,TOR,22,F-G,13,13,100,0.9,3.3,27.9,42.7,-14.8,7.1,0.2,0.0,0
Carsen Edwards,BOS,22,G,34,34,100,1.4,3.3,41.4,43.0,-1.6,9.5,0.3,0.1,0.03
Justin Patton,DET,23,C,5,5,100,1.8,3.2,56.3,43.9,12.4,NaN,NaN,NaN,NaN
Jarrod Uthoff,WAS,27,F,6,6,100,1.8,3.2,57.9,48.0,9.9,7.6,0.1,0,0
Thanasis Antetokounmpo,MIL,27,F,15,15,100,1.5,3.1,46.8,44.1,2.7,6.5,0.3,0.0,0
Melvin Frazier Jr.,ORL,23,G-F,12,12,100,1.3,3.1,43.2,44.4,-1.1,6.6,0.5,0.1,0
Stanley Johnson,TOR,24,F-G,23,23,100,1.1,3.0,37.1,45.9,-8.8,6.0,0.2,0.0,0
Moses Brown,POR,20,C,7,7,100,1.7,3.0,57.1,45.0,12.2,3.7,0.1,0.1,0
Johnathan Motley,LAC,25,F,7,7,100,1.3,3.0,42.9,44.0,-1.1,3.2,0.2,0,0
Josh Reaves,DAL,23,G-F,2,2,100,2.0,3.0,66.7,43.0,23.7,NaN,NaN,NaN,NaN
Tyler Zeller,SAS,30,F-C,1,1,100,1.0,3.0,33.3,47.2,-13.9,NaN,NaN,NaN,NaN
Shamorie Ponds,TOR,22,G,1,1,100,3.0,3.0,100,48.1,51.9,NaN,NaN,NaN,NaN
Zhaire Smith,PHI,21,G,4,4,100,2.0,3.0,66.7,46.2,20.5,4.6,0.4,0,0
William Howard,HOU,26,F-G,1,1,100,2.0,3.0,66.7,51.2,15.4,NaN,NaN,NaN,NaN
Malcolm Miller,TOR,27,G-F,20,20,100,1.1,2.9,37.9,42.0,-4.0,5.8,0.2,0.0,0.04
Devon Hall,OKC,24,G,7,7,100,1.9,2.9,65.0,41.8,23.2,7.4,0.4,0.1,0.09
Nigel Williams-Goss,UTA,25,G,6,6,100,1.2,2.8,41.2,46.0,-4.8,5.0,0.3,0.1,0
Vic Law,ORL,24,F,6,6,100,1.5,2.8,52.9,44.0,9.0,7.8,0.2,0,0
Jaylen Hoard,POR,21,F,10,10,100,1.5,2.8,53.6,44.8,8.8,7.9,0.4,0,0
Tyler Cook,DEN,22,F,8,8,100,1.4,2.8,50.0,46.2,3.8,4.2,0.2,0,0
Dean Wade,CLE,23,F-C,11,11,100,1.1,2.7,40.0,47.9,-7.9,5.9,0.2,0.2,0
Marial Shayok,PHI,24,G-F,3,3,100,0.7,2.7,25.0,47.6,-22.6,7.0,0,0.2,0.25
Alize Johnson,IND,24,F,13,13,100,0.8,2.6,32.4,42.5,-10.2,6.9,0.2,0.1,0
Dusty Hannahs,MEM,26,G,2,2,100,1.0,2.5,40.0,42.1,-2.1,NaN,NaN,NaN,NaN
Corey Brewer,SAC,34,G-F,4,4,100,1.3,2.5,50.0,43.1,6.9,6.6,0.8,0,0.2
Daryl Macon,MIA,24,G,2,2,100,0.5,2.5,20.0,40.7,-20.7,NaN,NaN,NaN,NaN
Charlie Brown Jr.,ATL,23,G,7,7,100,1.1,2.4,47.1,43.7,3.3,NaN,NaN,NaN,NaN
Yuta Watanabe,MEM,25,G-F,14,14,100,1.2,2.4,50.0,42.7,7.3,5.8,0.3,0.1,0.06
Amile Jefferson,ORL,27,F,12,12,100,0.7,2.4,27.6,47.1,-19.5,4.1,0.1,0.1,0
Chandler Parsons,ATL,31,F,5,5,100,1.4,2.4,58.3,43.6,14.7,10.8,0.8,0.0,0
Khyri Thomas,DET,24,G,6,6,100,1.3,2.3,57.1,47.0,10.2,7.6,0.4,0,0
Matt Mooney,CLE,25,G,3,3,100,0.7,2.3,28.6,44.0,-15.4,NaN,NaN,NaN,NaN
Dewan Hernandez,TOR,23,C-F,6,6,100,0.8,2.3,35.7,46.4,-10.7,NaN,NaN,NaN,NaN
Kostas Antetokounmpo,LAL,22,F,4,4,100,1.0,2.3,44.4,47.2,-2.8,NaN,NaN,NaN,NaN
KZ Okpala,MIA,21,F-G,4,4,100,0.8,2.3,33.3,43.4,-10.1,NaN,NaN,NaN,NaN
Vlatko Cancar,DEN,23,F,9,9,100,0.9,2.2,40.0,44.2,-4.2,3.2,0.1,0.0,0
Josh Magette,ORL,30,G,5,5,100,0.8,2.2,36.4,45.4,-9.0,4.8,0.4,0.0,0.12
Antonius Cleveland,DAL,26,G,6,6,100,1.0,2.2,46.2,48.4,-2.2,4.2,0.1,0.3,0
Justin Robinson,WAS,22,G,6,6,100,1.0,2.2,46.2,41.5,4.7,5.4,0,0.0,0.11
Ignas Brazdeikis,NYK,21,F,7,7,100,0.9,2.1,40.0,41.9,-1.9,5.9,0,0.0,0
Jarred Vanderbilt,MIN,21,F,9,9,100,0.9,2.1,42.1,48.8,-6.7,4.3,0.3,0.0,0
Kyle Guy,SAC,22,G,2,2,100,1.0,2.0,50.0,45.6,4.4,NaN,NaN,NaN,NaN
Ryan Anderson,HOU,32,F,2,2,100,1.0,2.0,50.0,45.6,4.4,NaN,NaN,NaN,NaN
Isaiah Roby,OKC,22,F,3,3,100,0.7,2.0,33.3,45.1,-11.7,NaN,NaN,NaN,NaN
Brian Bowen II,IND,21,F-G,5,5,100,0.8,2.0,40.0,46.4,-6.4,NaN,NaN,NaN,NaN
Malik Newman,CLE,23,G,1,1,100,1.0,2.0,50.0,59.9,-9.9,NaN,NaN,NaN,NaN
Jordan Bone,DET,22,G,7,7,100,0.9,1.9,46.2,39.6,6.6,5.3,0.1,0,0
Max Strus,CHI,24,G-F,2,2,100,0.0,1.5,0.0,42.8,-42.8,NaN,NaN,NaN,NaN
Henry Ellenson,BKN,23,F-C,5,5,100,0.2,1.4,14.3,47.8,-33.5,NaN,NaN,NaN,NaN
Jamal Crawford,BKN,40,G,1,1,100,1.0,1.0,100,43.1,56.9,NaN,NaN,NaN,NaN
Marques Bolden,CLE,22,C,1,1,100,0.0,1.0,0.0,36.7,-36.7,NaN,NaN,NaN,NaN
